estado,voto,genero,edad,ponderado,partido,encuesta,homo_pon,N_estado,rango_edad,total
21,1,Mujeres,57,80405.58902511546,PAN-PRI-PRD,3,86216.760618606,PUEBLA,55-59,86216.760618606
32,2,Mujeres,65,17423.253935802473,MORENA-PT-Partido Verde,3,18682.48876718069,ZACATECAS,65-100,18682.48876718069
5,2,Mujeres,52,17423.253935802473,MORENA-PT-Partido Verde,3,18682.48876718069,CHIAPAS,50-54,18682.48876718069
8,1,Mujeres,60,32985.674252202334,PAN-PRI-PRD,3,35369.655459611386,COAHUILA DE ZARAGOZA,60-64,35369.655459611386
14,9,Mujeres,64,92633.21555415473,NS,3,99328.1172067481,JALISCO,60-64,99328.1172067481
19,2,Mujeres,50,148037.3017357219,MORENA-PT-Partido Verde,3,158736.43562745798,NUEVO LEON,50-54,158736.43562745798
28,9,Mujeres,73,19347.95258462138,NS,3,20746.291603278823,TAMAULIPAS,65-100,20746.291603278823
28,2,Mujeres,59,11440.758560271252,MORENA-PT-Partido Verde,3,12267.619130034194,TAMAULIPAS,55-59,12267.619130034194
28,1,Mujeres,72,53547.779665783375,PAN-PRI-PRD,3,57417.850637977754,TAMAULIPAS,65-100,57417.850637977754
14,1,Mujeres,59,13247.157854646168,PAN-PRI-PRD,3,14204.572735287848,JALISCO,55-59,14204.572735287848
14,8,Mujeres,58,254920.77057459988,Ninguno,3,273344.7179458592,JALISCO,55-59,273344.7179458592
14,9,Mujeres,73,28278.752496528756,NS,3,30322.549267370727,JALISCO,65-100,30322.549267370727
14,8,Mujeres,52,79920.55036426176,Ninguno,3,85696.66664727111,JALISCO,50-54,85696.66664727111
14,1,Mujeres,73,21227.26870350683,PAN-PRI-PRD,3,22761.43196743962,JALISCO,65-100,22761.43196743962
14,9,Mujeres,65,55591.44025377573,NS,3,59609.21317678807,JALISCO,65-100,59609.21317678807
19,1,Mujeres,69,48227.29049296439,PAN-PRI-PRD,3,51712.83252980203,NUEVO LEON,65-100,51712.83252980203
19,2,Mujeres,73,24466.500550993595,MORENA-PT-Partido Verde,3,26234.773561836704,NUEVO LEON,65-100,26234.773561836704
7,1,Mujeres,61,40226.88830694916,PAN-PRI-PRD,3,43134.21544002744,CIUDAD DE MEXICO,60-64,43134.21544002744
7,3,Mujeres,56,51228.098969424136,Movimiento Ciudadano,3,54930.519126145475,CIUDAD DE MEXICO,55-59,54930.519126145475
20,2,Mujeres,58,38956.162735291255,MORENA-PT-Partido Verde,3,41771.650427421795,OAXACA,55-59,41771.650427421795
8,1,Mujeres,50,25904.26978670174,PAN-PRI-PRD,3,27776.45502357098,COAHUILA DE ZARAGOZA,50-54,27776.45502357098
28,9,Mujeres,52,35444.1831150371,NS,3,38005.848697864225,TAMAULIPAS,50-54,38005.848697864225
19,2,Mujeres,66,15023.194854405105,MORENA-PT-Partido Verde,3,16108.96966483678,NUEVO LEON,65-100,16108.96966483678
8,2,Mujeres,52,14885.191250685308,MORENA-PT-Partido Verde,3,15960.992094985288,COAHUILA DE ZARAGOZA,50-54,15960.992094985288
15,2,Mujeres,63,128288.33633719067,MORENA-PT-Partido Verde,3,137560.14871911323,MEXICO,60-64,137560.14871911323
25,3,Mujeres,52,161741.45834930535,Movimiento Ciudadano,3,173431.03589789625,SINALOA,50-54,173431.03589789625
12,9,Mujeres,78,78964.05053645441,NS,3,84671.03748783488,GUERRERO,65-100,84671.03748783488
12,2,Mujeres,62,14012.23755148688,MORENA-PT-Partido Verde,3,15024.94721268975,GUERRERO,60-64,15024.94721268975
12,1,Mujeres,61,18452.318645294756,PAN-PRI-PRD,3,19785.927306653837,GUERRERO,60-64,19785.927306653837
12,2,Mujeres,73,74522.22490009038,MORENA-PT-Partido Verde,3,79908.18676759,GUERRERO,65-100,79908.18676759
12,1,Mujeres,50,77666.04719775214,PAN-PRI-PRD,3,83279.22325586539,GUERRERO,50-54,83279.22325586539
21,1,Mujeres,57,17863.43784117813,PAN-PRI-PRD,3,19154.486184998023,PUEBLA,55-59,19154.486184998023
21,2,Mujeres,58,10781.81574116892,MORENA-PT-Partido Verde,3,11561.0523853002,PUEBLA,55-59,11561.0523853002
16,2,Mujeres,59,17423.253935802473,MORENA-PT-Partido Verde,3,18682.48876718069,MICHOACAN  DE OCAMPO,55-59,18682.48876718069
8,2,Mujeres,60,15192.31161020202,MORENA-PT-Partido Verde,3,16290.30903474779,COAHUILA DE ZARAGOZA,60-64,16290.30903474779
14,2,Mujeres,50,35677.04160654493,MORENA-PT-Partido Verde,3,38255.53662458371,JALISCO,50-54,38255.53662458371
9,2,Mujeres,50,17427.259946186852,MORENA-PT-Partido Verde,3,18686.784304873196,COLIMA,50-54,18686.784304873196
9,2,Mujeres,50,14301.346596978528,MORENA-PT-Partido Verde,3,15334.951102593986,COLIMA,50-54,15334.951102593986
9,2,Mujeres,67,16069.889779274805,MORENA-PT-Partido Verde,3,17231.3126122905,COLIMA,65-100,17231.3126122905
11,2,Mujeres,56,57228.23240352189,MORENA-PT-Partido Verde,3,61364.30158131426,GUANAJUATO,55-59,61364.30158131426
9,2,Mujeres,54,17423.253935802473,MORENA-PT-Partido Verde,3,18682.48876718069,COLIMA,50-54,18682.48876718069
9,2,Mujeres,63,14012.23755148688,MORENA-PT-Partido Verde,3,15024.94721268975,COLIMA,60-64,15024.94721268975
9,9,Mujeres,60,82343.17807478411,NS,3,88294.3854864536,COLIMA,60-64,88294.3854864536
9,8,Mujeres,53,44238.575766625545,Ninguno,3,47435.84050839856,COLIMA,50-54,47435.84050839856
9,2,Mujeres,69,14012.23755148688,MORENA-PT-Partido Verde,3,15024.94721268975,COLIMA,65-100,15024.94721268975
9,2,Mujeres,62,14885.191250685308,MORENA-PT-Partido Verde,3,15960.992094985288,COLIMA,60-64,15960.992094985288
15,9,Mujeres,58,22986.20254402087,NS,3,24647.48963718936,MEXICO,55-59,24647.48963718936
30,2,Mujeres,57,10732.63046189939,MORENA-PT-Partido Verde,3,11508.31232705107,VERACRUZ DE IGNACIO DE LA LLAVE,55-59,11508.31232705107
15,2,Mujeres,51,14012.23755148688,MORENA-PT-Partido Verde,3,15024.94721268975,MEXICO,50-54,15024.94721268975
30,2,Mujeres,54,22730.209448163365,MORENA-PT-Partido Verde,3,24372.995093549256,VERACRUZ DE IGNACIO DE LA LLAVE,50-54,24372.995093549256
15,1,Mujeres,50,21629.43368592988,PAN-PRI-PRD,3,23192.66271195818,MEXICO,50-54,23192.66271195818
15,9,Mujeres,50,30137.141702169676,NS,3,32315.250262682093,MEXICO,50-54,32315.250262682093
15,2,Mujeres,60,38598.66202244105,MORENA-PT-Partido Verde,3,41388.31198348403,MEXICO,60-64,41388.31198348403
15,2,Mujeres,61,13727.914217663469,MORENA-PT-Partido Verde,3,14720.074913291755,MEXICO,60-64,14720.074913291755
15,2,Mujeres,51,8617.744212856285,MORENA-PT-Partido Verde,3,9240.576418638337,MEXICO,50-54,9240.576418638337
6,2,Mujeres,62,164430.33265866587,MORENA-PT-Partido Verde,3,176314.2438374742,CHIHUAHUA,60-64,176314.2438374742
6,1,Mujeres,59,69971.55606235366,PAN-PRI-PRD,3,75028.62639629362,CHIHUAHUA,55-59,75028.62639629362
29,1,Mujeres,58,102058.70816446011,PAN-PRI-PRD,3,109434.8206081908,TLAXCALA,55-59,109434.8206081908
15,1,Mujeres,53,106800.15131566032,PAN-PRI-PRD,3,114518.94316870172,MEXICO,50-54,114518.94316870172
19,2,Mujeres,69,30559.120305135373,MORENA-PT-Partido Verde,3,32767.72662208919,NUEVO LEON,65-100,32767.72662208919
15,1,Mujeres,53,43603.98861284216,PAN-PRI-PRD,3,46755.389691574186,MEXICO,50-54,46755.389691574186
15,1,Mujeres,62,105822.57518144586,PAN-PRI-PRD,3,113470.71445012715,MEXICO,60-64,113470.71445012715
14,2,Mujeres,55,20407.29245504786,MORENA-PT-Partido Verde,3,21882.19338734232,JALISCO,55-59,21882.19338734232
17,9,Mujeres,56,56154.01233278785,NS,3,60212.44415681048,MORELOS,55-59,60212.44415681048
14,2,Mujeres,64,18141.602287035133,MORENA-PT-Partido Verde,3,19452.75447370578,JALISCO,60-64,19452.75447370578
5,2,Mujeres,58,19994.74858704636,MORENA-PT-Partido Verde,3,21439.83364166532,CHIAPAS,55-59,21439.83364166532
2,1,Mujeres,57,22855.651128296577,PAN-PRI-PRD,3,24507.50284902708,BAJA CALIFORNIA,55-59,24507.50284902708
30,9,Mujeres,59,155700.52398760727,NS,3,166953.5037003204,VERACRUZ DE IGNACIO DE LA LLAVE,55-59,166953.5037003204
14,2,Mujeres,53,20647.388459834023,MORENA-PT-Partido Verde,3,22139.641905798744,JALISCO,50-54,22139.641905798744
19,1,Mujeres,57,240147.74841717124,PAN-PRI-PRD,3,257504.00176675705,NUEVO LEON,55-59,257504.00176675705
16,2,Mujeres,61,19994.74858704636,MORENA-PT-Partido Verde,3,21439.83364166532,MICHOACAN  DE OCAMPO,60-64,21439.83364166532
16,1,Mujeres,56,70176.05469279793,PAN-PRI-PRD,3,75247.90480320062,MICHOACAN  DE OCAMPO,55-59,75247.90480320062
16,9,Mujeres,61,15921.855657639842,NS,3,17072.579586599957,MICHOACAN  DE OCAMPO,60-64,17072.579586599957
32,3,Mujeres,58,58477.70815661144,Movimiento Ciudadano,3,62704.08098233606,ZACATECAS,55-59,62704.08098233606
2,2,Mujeres,60,18822.14089597615,MORENA-PT-Partido Verde,3,20182.477805754992,BAJA CALIFORNIA,60-64,20182.477805754992
14,1,Mujeres,58,78394.41858647364,PAN-PRI-PRD,3,84060.23639716864,JALISCO,55-59,84060.23639716864
20,2,Mujeres,55,18822.14089597615,MORENA-PT-Partido Verde,3,20182.477805754992,OAXACA,55-59,20182.477805754992
30,9,Mujeres,57,42997.50298642822,NS,3,46105.071390257806,VERACRUZ DE IGNACIO DE LA LLAVE,55-59,46105.071390257806
7,2,Mujeres,65,15367.964522940903,MORENA-PT-Partido Verde,3,16478.65695077187,CIUDAD DE MEXICO,65-100,16478.65695077187
14,1,Mujeres,57,45638.69399521816,PAN-PRI-PRD,3,48937.1498031369,JALISCO,55-59,48937.1498031369
19,2,Mujeres,68,102037.47848845988,MORENA-PT-Partido Verde,3,109412.05659494354,NUEVO LEON,65-100,109412.05659494354
9,2,Mujeres,59,19210.49080572822,MORENA-PT-Partido Verde,3,20598.895017684037,COLIMA,55-59,20598.895017684037
21,2,Mujeres,60,28107.109883843797,MORENA-PT-Partido Verde,3,30138.50148873697,PUEBLA,60-64,30138.50148873697
21,2,Mujeres,65,16683.7821381263,MORENA-PT-Partido Verde,3,17889.572954518182,PUEBLA,65-100,17889.572954518182
9,2,Mujeres,87,23404.038023266756,MORENA-PT-Partido Verde,3,25095.523435944942,COLIMA,65-100,25095.523435944942
9,9,Mujeres,50,43004.16469910126,NS,3,46112.21456642013,COLIMA,50-54,46112.21456642013
9,1,Mujeres,50,202009.50423790183,PAN-PRI-PRD,3,216609.38351091757,COLIMA,50-54,216609.38351091757
9,2,Mujeres,72,14344.919294150912,MORENA-PT-Partido Verde,3,15381.672939311642,COLIMA,65-100,15381.672939311642
30,2,Mujeres,52,18822.14089597615,MORENA-PT-Partido Verde,3,20182.477805754992,VERACRUZ DE IGNACIO DE LA LLAVE,50-54,20182.477805754992
15,1,Mujeres,50,65417.76263012976,PAN-PRI-PRD,3,70145.7156059754,MEXICO,50-54,70145.7156059754
15,2,Mujeres,69,19210.49080572822,MORENA-PT-Partido Verde,3,20598.895017684037,MEXICO,65-100,20598.895017684037
