N_estado,voto,genero,edad,ponderado,partido,encuesta,homo_pon,estado,rango_edad,total
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
NA,NA,NA,NA,NA,NA,5,NA,NA,Desconocido,NA
